,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
41892,218.5871,335.6243,36.463856,230.59525,319.81366,33.53043,261.88873,337.55417,34.696335,232.55595,361.18726,41.373783,212.78278,322.11316,32.524807,255.18227,347.10275,39.394497,235.71808,348.77655,41.539677,212.24437,351.3889,37.62781,171.93474,344.8486,38.18596,262.12076,376.22272,32.74059,238.71341,345.5269,37.041737,153.77191,343.3913,37.610455,573285107.1448901,2019-03-03 05:51:42.144890,GRB190303240
41893,208.38109,332.66483,37.834007,229.9922,328.6163,29.80291,259.7211,343.4199,38.223106,242.57262,353.7599,39.023403,215.91737,333.47675,36.24747,269.91058,353.2163,45.671143,226.87315,334.23627,34.481586,208.92064,343.9547,40.177044,163.70891,351.69998,39.948105,246.81616,363.26477,35.87558,230.46219,337.65845,34.686913,160.81914,347.10294,38.980522,573285111.240955,2019-03-03 05:51:46.240955,GRB190303240
41894,215.82677,338.73627,36.461197,243.52397,331.16907,30.783627,261.48987,347.5424,36.06757,248.07951,381.82672,46.28203,229.27815,353.51947,40.17267,256.95703,352.2134,43.120174,219.05162,354.83228,41.537518,208.72217,363.74493,43.116318,166.84216,347.00037,39.948124,245.84636,360.92755,39.405994,220.47147,353.1463,40.9587,157.29306,348.2778,37.805183,573285115.337021,2019-03-03 05:51:50.337021,GRB190303240
41895,227.58914,329.524,30.97251,234.87814,318.20303,35.29054,262.08423,345.39447,34.500244,235.9018,369.6383,40.003296,231.44061,340.00803,38.01819,272.08142,367.54514,46.457706,225.50923,355.40726,41.340096,201.45049,347.8352,41.348297,168.8,344.45383,41.12297,254.08575,361.91534,34.50547,230.47003,354.52405,35.080048,156.12448,337.7147,37.219135,573285119.4330859,2019-03-03 05:51:54.433086,GRB190303240
41896,217.79724,334.63538,43.128166,230.77443,325.67233,34.312256,253.07808,364.22858,35.873966,234.13597,362.7735,42.35626,212.6069,345.46173,36.054996,265.01022,358.9007,44.49506,226.10254,345.22763,39.185883,206.3506,331.57193,40.368687,181.34961,348.9903,44.65196,269.77197,358.97708,31.564888,230.68542,356.31784,32.731068,156.72469,365.16852,43.88291,573285123.529151,2019-03-03 05:51:58.529151,GRB190303240
41897,227.2118,338.95532,42.54095,229.03001,338.64285,37.64877,259.5537,370.51096,33.914494,239.24945,364.95346,46.477146,227.11665,344.3002,41.347378,271.47302,342.0364,45.27817,229.63641,358.36603,32.525295,197.74359,369.61786,38.216057,157.43884,356.78305,42.68864,266.0293,357.77707,38.032192,219.71559,352.21133,38.02393,148.8774,339.47964,43.48787,573285127.625217,2019-03-03 05:52:02.625217,GRB190303240
41898,214.45592,331.87738,39.205833,241.977,332.9635,36.276943,254.85771,361.7019,40.189102,242.56554,360.6128,41.375366,213.38841,335.66058,41.54118,262.2778,354.01624,41.16468,222.1979,350.73566,36.249218,198.33185,350.21643,39.78396,161.9521,355.82462,41.124474,262.12546,347.9975,38.62282,218.91583,340.42688,41.156963,142.8033,342.61038,40.353195,573285131.721283,2019-03-03 05:52:06.721283,GRB190303240
41899,213.28198,341.29037,40.186405,248.43182,330.7849,32.941235,262.88776,356.3982,36.071102,236.28687,367.2741,39.806004,218.30475,338.43115,38.996986,259.1116,346.72348,43.707935,214.93619,350.7163,40.94956,198.54758,366.51923,42.13991,166.85542,364.066,41.322178,250.36113,354.66193,39.210827,229.70299,356.902,39.198463,153.97676,342.6277,39.963436,573285135.817348,2019-03-03 05:52:10.817348,GRB190303240
41900,221.71248,339.13577,35.08977,243.93678,328.84406,35.100227,259.94922,358.5574,35.48326,234.51562,349.8126,40.393158,215.35924,331.56308,35.07671,264.20947,360.838,39.592224,215.72134,351.69827,48.787117,213.03838,363.94873,40.37342,168.99876,351.11792,39.165413,240.93677,352.0931,33.523342,225.57106,349.0374,37.039906,149.87543,343.0482,41.925938,573285139.913413,2019-03-03 05:52:14.913413,GRB190303240
41901,229.57494,345.04858,39.798218,237.45671,325.1059,33.334137,256.60132,356.1838,36.65733,231.19968,361.9971,39.611816,222.02463,345.48053,37.820614,267.37396,358.7202,44.104942,224.5397,343.6672,44.08502,211.86061,357.28204,39.197155,172.54823,359.78558,39.170994,251.15797,371.93338,39.408863,221.06108,350.99326,34.687775,149.86769,352.82574,45.45007,573285144.009487,2019-03-03 05:52:19.009487,GRB190303240
41902,225.81856,346.37274,36.65631,238.98857,317.40976,35.289536,245.04399,368.35013,37.442722,235.11781,348.06848,42.552597,220.64616,334.6924,42.914307,273.2488,347.53955,39.79161,223.55876,362.27884,43.692905,204.99466,354.13513,41.939632,164.30492,357.3975,40.341854,257.42996,364.284,42.93767,224.39293,340.01898,39.979176,146.53664,334.21323,37.809586,573285148.105561,2019-03-03 05:52:23.105561,GRB190303240
41903,225.44672,354.44144,36.071476,236.65921,329.20532,33.13621,258.55185,355.38626,36.65595,236.87453,344.72302,40.394165,225.93776,332.3421,36.643852,259.5078,348.4931,43.120632,218.26993,357.7746,41.146038,202.84209,360.0202,36.45278,168.02782,347.80582,46.021603,252.33658,368.60355,37.252487,204.8101,342.78745,39.394096,149.27571,342.23712,35.45788,573285152.201627,2019-03-03 05:52:27.201627,GRB190303240
41904,230.93092,342.0836,34.698452,232.56885,325.32187,34.708843,250.72035,359.3201,30.580433,238.42035,357.23837,38.82173,223.3752,333.88715,30.763077,259.5016,355.73672,47.039566,217.69989,356.04022,42.129143,202.24889,352.75967,40.76334,172.7368,360.5538,42.498737,255.46724,368.59433,38.42792,220.29146,343.96042,39.785736,148.11058,364.9868,33.89303,573285156.2976921,2019-03-03 05:52:31.297692,GRB190303240
41905,224.0786,341.50912,34.699837,234.1207,337.65146,32.745525,250.53378,348.35565,35.090412,232.5459,344.50516,40.391613,227.51959,348.2363,37.82195,267.17538,363.02917,42.536358,225.53085,345.64417,40.95217,220.88239,357.29245,44.09808,170.7899,367.82504,40.738876,249.7518,363.84564,35.48279,215.97606,354.34183,35.277397,153.596,361.85178,38.59491,573285160.3937571,2019-03-03 05:52:35.393757,GRB190303240
41906,217.20497,322.86694,33.12964,230.00673,328.83316,34.118645,257.0125,363.65997,39.404667,243.71895,349.9906,39.41071,220.47295,342.95792,38.60726,255.79852,355.37375,43.123123,231.59659,354.25266,42.910027,207.54897,344.93503,33.513573,154.918,357.81946,41.520374,240.16144,358.96783,34.70088,217.73404,363.9353,35.276443,147.51593,347.926,42.11942,573285164.4898231,2019-03-03 05:52:39.489823,GRB190303240
41907,218.58513,324.447,40.188297,247.48132,331.02097,34.514034,256.41223,353.25293,38.422626,242.60889,374.21,42.75565,221.64957,347.46655,35.275795,252.24995,348.48517,39.59168,225.53508,363.67776,41.73673,207.54059,357.46368,35.863956,177.43718,360.74976,39.365204,248.0186,382.12512,39.21243,208.72185,336.30673,34.493,152.01009,344.56927,41.920307,573285168.5858891,2019-03-03 05:52:43.585889,GRB190303240
41908,212.11275,333.264,38.22734,251.9724,342.7609,31.570084,258.99078,371.91937,37.44681,235.52129,363.77353,38.436447,230.48015,354.34363,41.15717,266.57736,369.09204,41.75072,220.84105,365.65164,39.386913,205.58354,347.08145,42.919727,178.42545,351.3669,47.593178,255.4696,378.98907,35.291275,219.51936,339.66702,40.571884,147.31686,352.03247,44.273422,573285172.6819541,2019-03-03 05:52:47.681954,GRB190303240
41909,225.61736,333.6236,36.65547,246.687,343.36163,32.355606,267.0367,376.24335,41.565186,223.53291,361.96643,37.059402,230.27724,350.0214,42.919758,277.15332,354.77194,39.20132,233.95653,352.89423,40.560303,208.33606,353.17178,44.097473,166.4723,350.5711,47.1998,261.5493,368.6002,34.703316,229.12624,360.4475,39.788387,151.24142,349.89273,43.883522,573285176.778019,2019-03-03 05:52:51.778019,GRB190303240
41910,223.68274,337.7786,36.65966,229.02655,336.08862,32.35392,281.34927,365.2639,36.27151,238.44424,351.7837,35.49211,214.77965,347.05725,38.017567,279.91653,346.95538,44.69256,229.65056,363.67868,39.777355,201.47224,356.8881,42.136703,172.55067,378.59305,42.69699,260.9651,365.66483,38.036983,230.0823,339.04803,39.000324,141.42946,343.77936,39.568905,573285180.874085,2019-03-03 05:52:55.874085,GRB190303240
41911,222.09477,338.72885,30.18764,243.14908,326.0943,34.315395,268.98785,374.0735,34.11362,234.11842,366.66788,34.50992,234.99107,345.137,39.001854,268.54395,368.51285,44.691986,226.49458,355.8081,39.185917,209.1313,364.95078,44.295853,167.44756,365.2511,43.8693,260.20877,381.19507,38.825424,223.22238,329.83606,34.49266,152.4125,343.6138,41.335526,573285184.97016,2019-03-03 05:52:59.970160,GRB190303240
41912,219.54535,329.71005,37.440323,236.29056,332.1794,41.179268,259.96997,366.82037,38.819042,232.17953,358.27026,38.82732,229.49434,359.03812,38.804337,261.31244,377.9523,40.578903,225.5214,345.62964,40.754517,216.57265,363.95966,41.55059,161.76419,352.90442,38.580563,263.13293,375.48404,38.03859,216.75807,351.5949,36.257,146.54073,344.80173,39.377922,573285189.0662341,2019-03-03 05:53:04.066234,GRB190303240
41913,223.28917,340.52087,34.895058,236.10413,347.6849,35.10186,260.73972,369.9367,33.719723,242.75818,361.5881,40.9826,228.30847,343.54056,40.76237,276.98685,366.76743,44.30221,224.54736,361.31354,42.12712,212.6384,365.3069,40.76386,173.53175,369.78323,48.964943,239.58023,365.84018,37.838776,221.08624,342.40927,43.707653,144.97731,339.7171,39.574886,573285193.162299,2019-03-03 05:53:08.162299,GRB190303240
41914,233.09993,342.88626,31.75962,241.19391,322.18015,31.963095,256.22458,373.4566,35.67932,242.76001,363.35565,38.629826,224.98334,340.61066,36.256027,263.2335,360.64752,42.924896,216.70622,351.11896,39.775192,209.90794,354.94238,43.51033,171.75063,360.3434,47.58883,244.48311,365.8424,35.290264,221.86546,349.65372,43.706715,152.81828,353.63718,42.12299,573285197.258365,2019-03-03 05:53:12.258365,GRB190303240
41915,215.64294,334.24658,35.483067,235.70688,345.9126,31.767483,263.08487,368.7501,39.20788,236.70042,364.7579,46.085003,225.95229,343.53372,42.72125,257.95123,365.7576,45.278675,215.93184,365.4382,39.580975,219.10449,352.76215,42.13548,175.47955,352.1342,46.611755,256.63403,373.87402,38.818596,220.50542,358.2968,38.61295,153.58784,344.00543,39.180576,573285201.35443,2019-03-03 05:53:16.354430,GRB190303240
41916,219.96101,344.84085,31.563032,254.14986,333.7678,38.632347,250.33559,360.89883,35.482178,231.39627,362.58618,40.2002,219.87134,345.68005,39.780643,275.6245,368.7409,44.8919,218.09224,357.8045,46.832024,220.09338,344.15314,43.117134,179.9891,359.78235,40.933323,256.25375,381.53772,36.271572,208.9268,355.72433,37.826336,136.93286,339.88342,37.22066,573285205.450495,2019-03-03 05:53:20.450495,GRB190303240
41917,217.59544,350.70114,33.913525,241.97319,336.09567,32.942863,258.77823,359.74097,31.36706,236.89667,370.4452,44.712284,225.36232,335.88785,38.99748,270.1151,365.7727,46.652683,226.12282,367.59656,43.892124,222.85582,353.78604,44.688766,170.78433,364.28766,42.304375,256.07346,388.81598,35.68558,217.75647,360.05276,43.316093,153.78525,344.20468,38.397335,573285209.546561,2019-03-03 05:53:24.546561,GRB190303240
