,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
95162,201.0876,361.8009,36.65047,225.03505,352.8424,36.656406,241.67725,358.69373,39.985527,252.76006,358.06042,40.786728,283.81097,378.1531,32.362686,255.56123,359.43198,38.41258,229.99315,372.4165,41.72789,210.5102,351.83035,38.613136,202.01877,375.42966,43.303734,220.80795,378.52792,39.968784,202.98242,386.176,45.847378,131.05763,355.16812,45.057182,573622771.5874541,2019-03-07 03:39:26.587454,GRB190307151
95163,200.10255,358.8519,37.433483,227.96239,336.55322,37.830387,246.59642,362.24976,36.26418,258.0575,370.4184,40.7872,299.70532,376.39694,33.736465,253.79259,355.11365,43.11534,224.88942,353.00586,39.767033,212.86618,368.30164,49.786385,195.15356,362.87592,45.45746,231.38145,367.3499,36.44111,190.02873,373.59256,41.72796,130.06107,357.47205,45.443024,573622775.683522,2019-03-07 03:39:30.683522,GRB190307151
95164,201.66528,352.5713,36.256634,229.50482,324.1682,34.886303,245.99304,347.52643,36.45793,256.47595,353.53683,40.393005,297.73175,366.1826,30.400805,267.9226,358.07947,40.374584,207.05322,353.3813,40.940514,224.24135,376.1531,42.339275,193.9725,359.33896,44.86839,222.94542,364.98007,41.7288,193.95041,369.2894,43.10009,124.39268,355.1558,46.62277,573622779.7795901,2019-03-07 03:39:34.779590,GRB190307151
95165,199.11055,342.36823,38.80304,228.7673,329.9189,37.441776,245.19621,354.5643,40.964035,259.6089,336.66803,34.902103,276.74426,370.49606,40.20735,256.14487,350.80286,39.39183,203.1395,362.59518,37.023495,228.17607,378.13715,42.53798,211.02167,356.993,42.321896,213.74529,366.75635,44.473125,194.15828,366.17743,43.298668,138.88338,348.48172,49.363346,573622783.875658,2019-03-07 03:39:38.875658,GRB190307151
95166,202.47743,348.1122,43.710033,232.84915,316.93356,38.41619,241.08932,372.0224,39.00551,254.1253,354.71658,36.66777,277.31607,365.1786,33.144566,287.1421,366.91467,40.180294,201.96458,352.21368,40.157845,207.95462,357.89362,42.53172,203.96825,358.9528,42.51788,215.11946,379.88763,43.4941,195.52893,369.50656,43.886253,120.87133,358.89185,47.604103,573622787.971734,2019-03-07 03:39:42.971734,GRB190307151
95167,199.53018,355.54788,39.984436,228.1462,316.73904,35.08434,241.49023,368.70386,35.08665,251.17805,355.10028,38.235535,278.50394,364.8009,35.303314,278.91818,360.26114,44.10161,216.45464,357.68884,39.960857,200.49718,350.2331,39.589863,197.2918,360.29752,40.163673,219.43423,388.51614,43.103153,203.55486,365.37997,41.337894,126.54604,354.1722,47.601685,573622792.06781,2019-03-07 03:39:47.067810,GRB190307151
95168,210.68568,344.15262,37.82543,222.86382,326.94534,34.30182,236.40411,357.5465,36.460335,244.71391,354.52145,35.099194,279.07782,363.0169,34.713123,262.42184,338.65942,43.70431,212.52954,348.4701,47.207024,215.98265,357.29254,39.00231,208.07333,358.9363,40.94852,220.59125,375.16187,48.780834,192.56168,339.67645,43.68388,127.145004,353.6159,44.471363,573622796.163878,2019-03-07 03:39:51.163878,GRB190307151
95169,210.49365,326.71594,41.549957,236.79504,329.70966,36.06812,248.12057,341.60678,39.58954,249.98065,347.4241,36.859894,273.59946,371.8599,32.753483,260.24905,338.63733,42.133698,212.14581,352.98868,37.022675,224.2026,356.09802,42.723923,205.93813,387.77502,42.91194,214.14717,379.70468,40.55669,195.12349,352.43692,40.356865,130.67169,340.8827,45.255116,573622800.2599461,2019-03-07 03:39:55.259946,GRB190307151
95170,209.71065,325.5415,37.04235,217.16997,333.39902,34.692314,254.83054,371.07245,38.028557,252.94556,362.75137,33.33391,289.31,369.72836,38.24776,260.84256,332.9613,40.958748,211.16838,351.8167,37.218918,208.73215,362.97833,41.74643,199.45973,372.46854,45.26051,223.74309,381.2645,39.380352,191.78593,349.0935,40.551266,130.6649,354.9697,51.91334,573622804.356014,2019-03-07 03:39:59.356014,GRB190307151
95171,204.22537,328.68134,42.138634,225.01372,330.6604,34.496876,239.5126,360.05292,38.024097,270.1871,349.79233,34.116516,291.24982,373.42737,34.518497,260.47476,357.68735,42.92248,219.79086,352.2139,35.45646,205.60045,372.39355,40.767296,197.7048,367.78186,46.82998,212.76149,370.2755,46.431374,192.96281,359.08716,41.335182,125.55749,330.05362,46.42297,573622808.4520819,2019-03-07 03:40:03.452082,GRB190307151
95172,197.72522,344.69638,36.252888,220.88928,338.29184,35.475563,246.58044,365.55844,39.98602,262.34555,362.53882,38.626366,301.8674,359.14178,40.405903,260.83258,335.10422,37.821705,218.99144,336.51816,39.56733,216.96602,368.07785,41.942844,201.01859,367.1626,44.474873,215.51273,374.79623,45.25767,195.72478,351.0899,40.947426,124.766426,339.04346,47.987087,573622812.5481501,2019-03-07 03:40:07.548150,GRB190307151
95173,205.00119,337.29163,38.8052,237.94872,336.53867,37.82875,243.02454,351.7976,41.745342,257.22134,348.778,33.91714,283.5958,361.65326,35.106255,250.6401,345.4875,41.34876,214.86894,329.64853,40.153267,207.94595,370.6181,35.670277,198.46945,350.50528,38.792645,215.31134,367.73373,45.060608,200.24017,351.302,40.557453,112.42688,347.0739,43.8739,573622816.644219,2019-03-07 03:40:11.644219,GRB190307151
95174,201.46379,337.66742,41.155052,232.46463,326.1561,36.06534,243.61469,355.1326,37.629944,244.13132,367.07938,33.3352,277.70493,367.7237,33.5364,271.43182,340.41666,40.959747,208.61287,350.8222,40.35141,205.98822,366.70215,39.394512,203.37682,372.07376,42.51712,218.25781,371.66525,40.751907,192.98395,353.24878,43.886703,126.54453,362.19943,45.250443,573622820.740288,2019-03-07 03:40:15.740288,GRB190307151
95175,209.49657,332.76443,41.154613,230.08963,338.27487,35.08181,249.70271,351.2302,35.47582,253.92531,357.06406,34.314228,284.95886,359.2874,33.14387,246.11845,340.56836,41.15038,207.43103,351.20288,35.649147,214.21245,369.0412,39.197155,202.5845,354.03308,41.731625,222.95335,368.12775,39.5752,204.13675,363.41043,39.377625,127.51514,348.0713,46.03081,573622824.8363559,2019-03-07 03:40:19.836356,GRB190307151
95176,210.07603,336.86633,38.60539,233.83772,340.66217,35.08546,247.74109,360.43976,37.043564,245.69582,362.95526,37.64852,288.8755,376.9305,33.33933,249.84567,340.378,38.79956,197.83583,351.99106,37.020763,207.33575,349.60962,34.098698,194.95505,364.43857,45.456856,214.52795,364.59955,41.730095,197.0934,364.6032,40.750923,130.07036,353.5798,40.157265,573622828.9324241,2019-03-07 03:40:23.932424,GRB190307151
95177,206.16039,341.37964,38.214138,215.01865,336.54242,30.968958,243.42674,354.16437,38.219173,242.93846,360.19205,33.136883,292.58344,348.47235,33.533356,254.17226,338.4391,37.43015,208.41393,351.4047,41.91784,207.54285,349.2364,38.608063,199.64252,362.4521,42.710567,214.71426,375.74997,41.532322,202.19861,365.6033,45.06364,127.51834,352.97705,34.083244,573622833.028501,2019-03-07 03:40:28.028501,GRB190307151
95178,211.25989,346.4819,38.01894,216.17097,329.45004,37.629036,248.92719,356.5343,38.41711,248.01694,345.6552,36.07519,283.56815,340.63477,33.533993,274.7747,334.74692,42.921295,220.56596,342.60202,39.372787,216.95207,367.07428,40.37229,197.4863,362.64597,40.55522,228.4367,371.65045,42.51352,201.01575,369.7044,39.77212,125.954254,349.45938,47.9919,573622837.124578,2019-03-07 03:40:32.124578,GRB190307151
95179,111.67274,187.98477,20.405783,128.31384,180.03076,20.966314,131.68256,206.19084,19.850237,142.19673,211.68718,19.155312,167.53008,208.22394,19.158281,153.7589,203.2413,18.171507,119.33417,190.5993,24.593458,115.737595,199.04631,22.923872,112.22388,201.5278,23.758478,120.74297,202.63577,24.59579,113.05771,202.63742,24.036991,77.41902,201.65279,27.52987,573622842.756671,2019-03-07 03:40:37.756671,GRB190307151
95180,202.6192,340.5727,40.367073,218.1442,329.66623,36.847355,231.06612,350.2249,33.121437,244.30542,358.61526,33.52827,288.2997,363.41455,37.45935,256.54288,349.04727,38.216854,210.76028,344.738,36.04079,213.20059,352.32965,39.975113,180.03236,356.93033,40.74726,219.62416,366.36682,41.338715,190.81813,356.75546,45.255634,120.25487,338.633,46.417595,573622846.34073,2019-03-07 03:40:41.340730,GRB190307151
95181,203.21332,324.12228,37.624836,216.18811,323.40015,36.06402,235.18826,351.21448,31.750416,260.18307,355.6685,38.233383,272.60266,364.77768,32.555428,250.45732,343.5459,36.843487,210.36586,343.5584,37.01969,204.5997,354.52188,42.526947,184.15285,362.03665,42.51188,212.75671,366.15314,37.61445,204.15134,371.66513,41.339664,118.49961,337.67493,41.132095,573622850.436799,2019-03-07 03:40:45.436799,GRB190307151
95182,201.24266,321.16528,38.210632,218.71837,321.2181,30.769518,256.56635,354.56726,30.772282,260.9749,353.52197,42.155975,268.48392,355.7559,31.770924,263.9803,345.5065,37.431503,199.20125,363.73325,37.80319,213.19449,354.27905,37.034702,195.91214,358.3233,36.047832,218.63129,360.07553,45.254326,203.74774,366.74594,37.027233,127.519775,341.22803,41.527176,573622854.5328679,2019-03-07 03:40:49.532868,GRB190307151
95183,219.6711,333.7198,35.66471,224.58148,322.17447,30.5713,242.4552,362.40878,33.908447,257.45044,344.9012,34.117573,265.9275,354.76608,35.888443,253.79494,350.80536,37.23632,203.10764,342.56052,32.70875,209.88899,370.19635,36.45131,205.88771,351.43915,43.685024,225.48409,362.4201,47.212566,200.6192,361.07538,37.028347,134.17938,351.41284,44.857048,573622858.628936,2019-03-07 03:40:53.628936,GRB190307151
95184,204.58398,345.6764,34.881176,213.43018,326.51486,31.94593,236.14174,339.61298,33.118633,261.3925,360.41962,35.4929,270.44403,360.85352,39.027092,265.15067,348.6349,39.390453,215.657,351.3975,35.64902,210.85559,363.5103,35.4692,194.91344,355.54562,43.488224,219.61162,351.45694,40.94454,194.73059,364.1893,41.92389,122.4116,356.4626,46.02676,573622862.725005,2019-03-07 03:40:57.725005,GRB190307151
95185,200.08644,338.05005,40.957947,212.86217,325.56543,30.772892,246.15242,344.14304,37.04045,264.33002,363.35574,34.11975,275.75897,374.4124,34.126644,259.06714,346.07608,33.31423,214.49257,353.17816,33.887867,213.21431,359.21124,32.33489,196.8819,354.7792,38.396866,217.6553,367.33008,43.49188,201.99866,353.44867,42.711647,128.50417,350.05634,47.405502,573622866.821073,2019-03-07 03:41:01.821073,GRB190307151
95186,194.79317,336.6747,38.017982,219.30978,329.45462,37.825546,252.22911,339.83316,33.904922,267.2664,363.9372,32.942593,282.57825,357.29187,29.807005,264.3476,346.25812,34.48864,213.30707,352.9654,40.15422,212.79826,340.75156,36.446114,196.87599,360.25366,39.179302,220.59048,362.42664,42.707573,202.96548,351.07544,42.708954,138.69592,348.30698,47.015564,573622870.9171411,2019-03-07 03:41:05.917141,GRB190307151
95187,207.5054,322.9168,36.053818,222.04202,327.86963,35.667828,251.23343,344.71106,35.274582,270.98163,344.51138,39.608025,278.62943,350.39462,30.78453,262.1902,334.49823,33.50861,207.82375,339.64786,44.855457,210.86273,361.367,41.545444,188.25905,353.98972,41.922413,219.6143,363.99945,44.471405,200.03348,357.16068,43.298138,124.17869,341.58932,44.26559,573622875.013218,2019-03-07 03:41:10.013218,GRB190307151
95188,213.01913,344.90677,38.802013,225.36757,322.56958,32.72729,238.51486,349.24692,41.549015,266.43472,342.5029,30.78017,276.52417,367.12994,31.574745,257.50455,339.224,36.842354,200.38307,338.47696,43.28901,213.39905,351.54996,39.191746,195.7016,350.65652,43.489243,216.87445,376.1508,43.100613,203.5559,345.59442,41.142193,133.38504,351.7761,40.15262,573622879.1092939,2019-03-07 03:41:14.109294,GRB190307151
95189,206.34804,334.50723,41.347992,226.93756,325.31638,34.295403,238.53311,359.26968,32.732155,247.84572,361.5724,32.94152,282.0075,363.39355,33.73108,259.06015,333.52524,40.17196,219.58727,352.00565,38.589375,207.13661,346.07687,36.841705,189.2342,350.25958,39.178925,213.14125,353.9947,40.943493,206.6917,342.06985,41.73017,132.81151,352.9887,42.899296,573622883.205363,2019-03-07 03:41:18.205363,GRB190307151
95190,204.38708,332.34946,35.86082,215.58197,328.66452,35.865,242.61995,335.12125,36.451786,266.66858,353.72806,33.921814,287.09906,361.81543,34.710747,260.2391,339.60422,40.172455,206.44719,350.41177,39.95752,197.3211,345.8508,37.230396,191.37401,354.34552,34.474743,218.64368,357.74493,43.297718,199.24371,368.12088,41.337685,133.19046,347.47043,47.0084,573622887.3014321,2019-03-07 03:41:22.301432,GRB190307151
95191,203.40158,334.69162,35.467907,214.98807,334.53476,37.03988,240.2704,347.47098,34.688305,256.30295,359.45163,34.709732,281.80295,360.24496,37.259956,261.83722,348.07104,38.413246,213.497,342.1828,37.802677,199.86794,346.24182,39.189793,180.39807,350.61078,40.937237,230.78934,374.20004,41.33833,209.04512,355.00446,41.730656,129.075,339.43396,40.34818,573622891.3975,2019-03-07 03:41:26.397500,GRB190307151
95192,210.85669,327.25897,34.68553,218.90315,335.70377,34.883404,245.18164,348.66357,35.66991,254.32257,354.12997,40.58965,276.10336,341.99164,31.179285,256.91718,326.48666,42.329605,209.18689,345.31506,37.802498,205.35858,359.96536,37.035088,196.4708,337.1149,44.269592,231.76645,367.14316,44.08069,206.09544,342.05576,40.161182,131.04074,327.69977,43.484367,573622895.493568,2019-03-07 03:41:30.493568,GRB190307151
95193,213.97899,330.962,33.70365,234.01193,317.11163,33.51427,243.01598,342.57413,36.844357,277.2723,347.0806,34.904152,266.90234,349.26752,37.260433,255.92271,320.00137,39.3878,204.091,334.92862,40.54399,202.42053,354.08896,39.582718,187.6569,339.85883,39.568577,221.96115,368.8904,37.61389,206.3072,363.82953,46.04197,138.67876,337.88257,41.72115,573622899.589637,2019-03-07 03:41:34.589637,GRB190307151
95194,196.33556,329.18536,34.0942,216.36421,321.2146,35.668736,242.4312,346.69424,35.66894,263.13855,351.57037,35.49037,273.17242,352.2022,37.65191,267.69058,340.7862,39.585285,205.45798,344.51913,35.842525,204.78784,339.22275,39.781754,186.87524,335.35684,37.022453,224.31723,365.1767,40.35751,206.90213,357.9642,46.63135,130.25156,339.0458,43.090744,573622903.6857059,2019-03-07 03:41:38.685706,GRB190307151
95195,209.69287,348.051,37.43116,216.18158,336.522,35.08296,234.39604,357.86554,32.729214,255.08052,337.03568,32.154655,286.67715,341.18896,34.707153,269.63724,328.81635,34.880398,215.84235,344.91684,32.70932,196.14082,337.61304,37.81736,177.26204,331.99908,39.761543,219.21355,360.26248,41.531075,214.90846,349.2997,40.944275,124.16957,331.18414,47.004253,573622907.781774,2019-03-07 03:41:42.781774,GRB190307151
95196,215.77359,339.0448,37.432114,224.59499,327.87732,34.688755,243.01175,340.6084,32.728195,262.75156,358.04803,37.4519,287.28497,350.821,30.983635,267.70837,342.1807,35.47234,203.30807,347.46487,33.10122,210.0559,337.42188,38.013847,180.59607,334.7491,40.15422,223.54845,362.84988,38.988728,207.27109,337.942,38.789864,118.87832,333.13348,43.086044,573622911.877842,2019-03-07 03:41:46.877842,GRB190307151
95197,208.88979,329.20718,39.97516,216.37363,323.58047,35.67029,242.04645,351.21234,39.197807,257.63565,353.51376,34.508274,273.5531,354.5405,32.15965,254.95149,337.06116,34.294014,208.59285,334.1403,28.791689,207.10083,348.9561,36.051613,183.33148,328.27304,37.99819,218.64313,373.4174,42.709858,209.61731,344.20337,40.748035,131.22952,338.6505,44.853077,573622915.973919,2019-03-07 03:41:50.973919,GRB190307151
95198,205.16914,337.63748,36.840305,207.13417,318.44186,39.58477,241.62955,338.83008,34.686478,264.48688,358.59637,32.74226,277.07437,348.45093,33.139114,266.31232,345.87286,37.6247,216.01642,332.54385,36.818756,205.53307,342.09793,32.132908,181.96645,340.03635,35.844845,217.64447,351.05212,38.984024,200.02625,352.44586,37.615124,124.754585,339.59882,43.282204,573622920.0699971,2019-03-07 03:41:55.069997,GRB190307151
95199,208.87192,322.12515,31.9382,209.67816,320.98395,33.901237,236.52077,323.5259,36.644062,260.76758,360.36902,39.801365,265.51007,341.20203,34.904575,256.90656,331.76416,40.76016,217.98874,323.1639,37.212814,189.07774,343.08304,36.05213,175.29826,338.84467,41.91489,214.11148,347.5149,34.08545,203.35687,354.20926,36.635582,129.2542,325.09387,40.342976,573622924.1660659,2019-03-07 03:41:59.166066,GRB190307151
95200,207.89485,333.8858,35.857452,204.78572,320.21042,34.88216,250.24394,335.2916,30.962053,260.18335,348.21823,37.841286,279.4407,357.09583,33.532887,260.0372,325.29144,40.56345,204.86195,332.75378,39.366398,200.055,361.50977,35.073303,176.86356,343.54227,39.172436,210.98431,343.80453,41.139004,205.32355,344.42633,38.596127,137.09938,332.95563,45.830364,573622928.2621341,2019-03-07 03:42:03.262134,GRB190307151
95201,202.80139,324.8741,37.425186,219.4825,319.6214,31.55061,250.84242,340.00906,34.686802,258.03806,353.13568,35.686115,289.6369,351.6039,30.787403,249.26227,327.05875,39.584103,208.39961,344.91705,37.80181,203.61208,366.0706,39.97773,180.77011,336.66718,37.799168,225.27731,348.2983,38.786877,196.11563,362.64737,40.35946,132.40341,334.33823,51.51198,573622932.358203,2019-03-07 03:42:07.358203,GRB190307151
95202,204.76999,329.78748,34.48758,212.42941,322.9554,32.530704,244.77502,350.01456,35.863754,264.7048,348.42993,31.372421,286.30063,339.8349,30.198832,266.14185,341.0065,37.432323,208.20352,330.81442,38.78109,199.86212,352.11002,37.621105,179.99318,342.1633,39.95496,220.01775,363.82275,38.20433,212.77365,351.09613,41.535927,132.5961,326.88757,44.263985,573622936.454272,2019-03-07 03:42:11.454272,GRB190307151
95203,206.90837,336.2261,36.83596,227.318,327.25952,30.570353,245.94612,342.36484,33.707355,251.3596,365.86353,34.704094,281.78723,341.59595,36.473503,260.6447,344.5214,36.64704,203.1067,333.5494,35.84236,192.0248,341.9217,35.26986,179.00044,337.0457,44.45635,224.11255,363.20337,39.768223,214.34238,355.40866,33.895092,122.79066,318.23734,45.042824,573622940.5503399,2019-03-07 03:42:15.550340,GRB190307151
95204,206.52156,334.86276,35.269337,218.90944,311.99985,36.844204,253.80658,339.45404,41.5498,260.5763,349.00363,29.802557,286.87753,359.03812,31.570255,256.3218,337.25522,38.605045,208.9757,345.09387,35.449486,193.78058,342.69183,35.464394,181.9659,351.5918,38.391083,220.57889,353.20047,38.003822,213.35132,353.03864,38.203403,132.39282,334.5073,48.3743,573622944.646409,2019-03-07 03:42:19.646409,GRB190307151
95205,204.54987,313.4864,35.463146,228.70909,327.09122,30.572937,238.49324,335.10553,30.571032,246.44156,347.214,31.564909,285.12057,364.14642,30.198465,256.32846,326.48566,39.389927,213.87204,335.69293,36.428753,189.2533,338.14822,36.63599,173.32648,327.65558,40.932465,216.6773,367.33267,37.027134,218.43465,346.36093,46.62551,133.57622,336.48672,41.326366,573622948.7424779,2019-03-07 03:42:23.742478,GRB190307151
95206,198.09494,335.64456,32.134094,232.62515,333.5535,29.20063,240.05594,344.3088,35.665455,247.98091,338.7439,31.757238,271.3914,345.31808,32.74737,260.63303,323.3417,37.037323,201.344,344.12585,39.5637,196.70828,345.21912,40.75231,179.41115,347.85394,40.347923,229.01349,359.48654,37.809757,216.10107,348.73972,41.535294,125.54066,333.73056,40.54121,573622952.838546,2019-03-07 03:42:27.838546,GRB190307151
95207,198.47516,323.28134,32.524063,225.36586,318.0598,34.686745,233.39877,343.92514,32.334843,255.0688,341.52948,42.544144,273.54337,353.9396,31.766325,267.71136,335.9131,40.1763,209.57138,343.54037,41.522552,207.70262,361.71606,38.797283,183.71704,348.6315,43.872726,224.11256,343.22134,36.633785,201.20369,345.00458,41.9256,125.733055,322.36234,35.64395,573622956.934615,2019-03-07 03:42:31.934615,GRB190307151
95208,191.81279,321.3207,28.997236,229.47513,322.75452,33.1181,228.28833,328.81357,32.920547,251.52335,345.23196,33.719418,262.33582,351.34958,30.782303,255.93115,346.07535,33.510128,204.4767,342.1655,33.88359,190.0506,347.5771,35.267124,178.41562,357.61462,38.189953,223.50342,344.5596,37.413807,210.61964,345.80807,45.846508,129.6573,327.66867,42.109245,573622961.030693,2019-03-07 03:42:36.030693,GRB190307151
95209,196.13914,326.24542,33.898174,218.6955,305.89935,35.273468,235.53752,333.71082,32.33252,253.68953,344.26492,35.289116,277.00598,354.44217,29.406155,265.31873,325.08405,36.251083,208.77304,337.64044,36.23172,197.29485,343.4537,36.049904,181.72272,343.66742,38.968555,226.6599,359.87402,35.654366,217.28403,337.97562,39.185577,122.210014,328.83112,40.73667,573622965.12677,2019-03-07 03:42:40.126770,GRB190307151
95210,212.40652,329.38687,32.72315,215.75558,334.90128,27.826788,243.76425,331.55072,30.176603,254.84761,343.84824,31.561897,269.1716,360.52917,31.563457,270.63303,336.8705,37.626026,199.18231,339.80463,39.366417,196.70969,338.95197,43.299644,177.80022,329.16537,42.100273,216.45294,343.3864,35.84696,216.08728,340.6852,40.35719,131.21751,333.5275,43.67389,573622969.2228379,2019-03-07 03:42:44.222838,GRB190307151
95211,199.84848,325.04767,35.855167,218.51022,327.27542,32.72754,238.87491,333.52347,36.840427,259.37024,339.16138,32.739857,269.37827,358.77893,34.505512,280.62643,328.24667,36.254112,201.53386,346.0742,35.8413,195.14197,344.43735,35.070698,172.51918,338.1846,39.36022,222.94919,352.83963,38.594894,203.14748,334.20407,34.67416,132.40099,345.49603,37.213295,573622973.318907,2019-03-07 03:42:48.318907,GRB190307151
95212,201.59583,319.1444,31.934032,212.79976,312.73334,30.56792,234.56561,330.58664,31.3538,247.02458,334.85553,30.387943,270.35092,354.06366,37.24922,266.90976,331.77548,33.510696,193.68977,336.46008,35.839462,191.0174,335.7988,35.460667,179.77284,336.82928,39.75369,223.91621,356.15018,38.005024,201.77577,338.12134,35.457684,122.411026,325.71127,38.97567,573622977.414976,2019-03-07 03:42:52.414976,GRB190307151
95213,210.04176,327.01465,30.761713,217.10234,300.76904,33.113987,240.45474,331.1887,30.375294,255.44995,352.29745,30.779465,258.97168,355.81653,39.9926,251.62776,345.49823,37.038666,191.91895,327.04556,33.683735,193.37727,348.15744,33.30713,171.53458,342.67752,37.20499,226.2653,346.94012,44.077656,210.21625,339.71573,40.358387,131.63057,335.7363,40.938675,573622981.511045,2019-03-07 03:42:56.511045,GRB190307151
95214,220.62752,319.5768,35.464993,217.5147,323.72458,30.76559,237.71916,332.57166,35.667675,259.55954,351.1111,31.36671,252.29405,351.68262,39.5986,258.86792,326.47534,35.665375,200.54941,327.8513,42.49924,202.7809,341.10294,32.71924,168.9912,338.37402,37.00966,215.87961,357.12207,37.808315,197.86456,347.34045,33.499844,131.99588,325.28952,40.342953,573622985.6071141,2019-03-07 03:43:00.607114,GRB190307151
95215,202.0065,329.75455,29.585821,230.66443,334.33603,30.180393,249.08086,342.55966,34.295162,246.02739,346.3987,32.934345,272.10123,334.2454,33.13048,262.79153,334.31946,40.36917,201.32997,334.30957,34.273098,185.53786,337.37717,35.65775,165.45206,331.49152,39.16025,229.77803,347.70334,36.631283,211.20993,347.77145,39.969227,140.039,320.03317,40.151043,573622989.703182,2019-03-07 03:43:04.703182,GRB190307151
95216,205.14238,321.33096,34.876163,201.43427,307.63794,31.743534,236.34978,348.0574,36.255978,258.40585,353.29846,39.015755,265.24423,337.7796,29.798317,243.5691,327.43683,38.406715,197.61624,347.64008,39.56242,201.4145,336.0174,37.422348,170.73123,319.5337,37.004818,231.36382,355.3717,38.59329,211.01488,355.61002,39.77346,122.585915,309.7938,39.7523,573622993.7992511,2019-03-07 03:43:08.799251,GRB190307151
95217,200.24168,325.04987,36.051342,224.76913,306.28958,32.33383,246.91151,340.38516,28.21846,252.68466,336.39014,32.541237,278.77945,347.2,30.779448,254.16025,328.4291,35.664738,197.99693,325.8822,38.97269,201.02098,342.4802,36.834255,173.671,339.3144,38.767597,237.43561,347.33774,38.788986,217.87123,339.15027,37.81398,138.07788,326.49054,36.429058,573622997.8953199,2019-03-07 03:43:12.895320,GRB190307151
95218,206.51411,319.7638,33.50466,219.06744,294.89847,31.351334,248.86685,334.50058,32.13714,258.012,346.0419,33.13376,270.54053,351.89874,26.85801,268.47244,327.26205,37.42937,199.17775,341.75534,35.644398,199.65097,331.9026,38.206024,180.92256,332.8662,39.16073,234.69131,349.29434,38.005104,219.63223,343.26108,42.711708,131.61816,318.66483,37.01761,573623001.991397,2019-03-07 03:43:16.991397,GRB190307151
95219,201.02037,312.5024,37.030067,212.0267,315.49258,35.468422,246.71883,336.4704,34.09776,256.38715,326.5604,30.186255,267.7862,352.47406,36.462833,259.253,332.93335,34.68464,190.75296,337.44083,43.085884,200.62209,340.90082,37.616642,171.52827,339.72778,40.532364,217.63849,345.75333,39.17885,211.8039,348.76126,40.36226,128.47928,325.11523,40.933186,573623006.0874751,2019-03-07 03:43:21.087475,GRB190307151
95220,201.81181,315.64935,37.03149,214.58301,311.9782,33.902153,240.82042,325.86197,33.507153,248.7691,333.6525,35.874504,253.45769,350.29303,33.519924,258.27118,331.95096,32.528843,204.06242,318.6272,37.992428,190.81128,342.2457,38.789154,168.97432,332.07468,40.138744,216.465,345.95218,38.983288,212.57556,338.55353,38.008904,132.19893,319.82346,41.716103,573623010.1835439,2019-03-07 03:43:25.183544,GRB190307151
95221,203.57333,319.76102,29.781662,220.446,306.86084,33.115887,231.2096,320.55838,34.09362,249.97081,335.84314,33.721554,269.73087,345.39664,34.304436,272.01398,325.3193,36.059486,203.68092,335.29013,36.819244,195.9042,327.94363,36.82999,178.18222,331.88885,33.28679,217.05888,341.06454,35.458176,217.85535,331.48492,36.83166,130.62073,331.34973,40.7333,573623014.279613,2019-03-07 03:43:29.279613,GRB190307151
95222,217.69429,314.6868,35.270004,221.228,314.1085,36.250824,234.16006,327.04028,31.547924,257.22168,353.67984,35.681667,271.51904,346.6034,32.54308,253.75343,336.2478,38.99377,201.52084,330.97205,38.776604,193.35628,328.52936,40.74783,165.2491,324.03702,40.724895,221.17052,355.55756,40.159393,212.95036,326.77203,35.850887,139.64337,320.80762,40.34577,573623018.375682,2019-03-07 03:43:33.375682,GRB190307151
95223,212.1872,329.93835,30.56436,223.00146,320.98102,33.900925,242.02164,328.83588,35.47038,259.95905,349.35672,34.112274,260.53296,351.69006,37.83511,264.74316,333.91733,38.01641,209.56303,323.7455,38.974808,193.94925,336.9623,37.41849,157.79941,324.9963,36.61103,217.05797,345.76474,37.612934,194.52853,335.9682,36.82917,134.13991,309.403,39.75241,573623022.471751,2019-03-07 03:43:37.471751,GRB190307151
95224,200.23984,330.33694,36.638798,222.59116,311.94113,32.91841,229.82776,323.2871,32.720577,258.98026,345.82977,31.759878,260.91092,335.59692,27.835726,249.05066,330.17337,33.115314,198.19548,332.1537,34.46878,184.33902,317.54895,37.612213,158.59975,340.30417,40.922653,223.72612,350.67404,38.20192,212.5644,328.74017,34.87232,122.604256,341.1767,37.799713,573623026.5678201,2019-03-07 03:43:41.567820,GRB190307151
95225,196.51628,317.40417,32.3282,225.33539,306.45615,32.526672,239.84567,324.1052,34.29166,261.90854,341.69653,33.326683,270.1082,339.6934,32.538433,261.81134,339.0222,34.490116,199.75984,319.81158,37.40601,195.52316,329.13718,37.41976,161.14148,337.94678,38.180546,232.73145,342.8283,42.314808,209.43408,342.06912,34.873028,135.92154,318.84763,39.95388,573623030.663889,2019-03-07 03:43:45.663889,GRB190307151
