,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
90777,216.45312,356.0497,42.349525,246.32338,344.18594,39.22347,265.65802,370.94092,40.38786,244.59811,389.1601,43.54513,212.80763,351.74005,41.542557,259.92896,372.8393,43.12547,262.081,379.10593,39.59638,228.60506,382.51154,43.525146,176.48315,355.70856,47.205814,293.0197,404.4221,40.795246,261.13852,388.571,37.83764,175.39374,365.4853,45.661163,573604800.2763779,2019-03-06 22:39:55.276378,GRB190306943
90778,225.67659,341.9461,39.606144,243.57417,340.84695,34.908375,255.8405,376.21295,38.032993,246.91167,381.84036,43.93027,212.03601,363.5183,46.44412,268.76517,363.84256,45.284283,240.89381,391.62396,45.66986,218.59721,386.80923,38.818157,185.28815,376.06052,47.20343,305.5716,403.63693,37.264828,262.1379,381.73712,39.212852,170.29736,361.7594,46.052795,573604804.372442,2019-03-06 22:39:59.372442,GRB190306943
90779,219.01662,363.9166,33.921104,243.36053,346.3132,31.964355,253.12392,374.68613,37.645073,245.93895,380.67584,40.20533,212.81541,371.34918,39.192524,276.22397,371.89273,41.364983,250.6988,387.90692,48.21885,224.8698,373.67206,44.69949,180.60204,371.38986,46.22785,294.40536,409.73538,42.562267,244.70616,395.49066,39.803967,177.15776,362.74228,46.24915,573604808.4685061,2019-03-06 22:40:03.468506,GRB190306943
90780,222.92776,356.25305,38.821194,250.24538,350.85342,35.49719,259.9898,373.71085,37.449512,248.89062,384.0251,43.73728,210.05173,364.45544,39.188755,273.88895,374.0731,47.249275,254.02647,388.488,46.453915,205.04456,366.179,45.870388,185.70743,381.20953,48.385796,293.24484,410.34665,42.172337,264.30865,373.1301,41.567833,178.1576,350.8274,53.11409,573604812.56457,2019-03-06 22:40:07.564570,GRB190306943
90781,222.94208,362.15833,36.470734,232.19833,352.612,36.86933,255.28218,386.6486,40.1942,238.08714,391.25525,39.811935,207.69637,354.65134,44.086494,256.0149,382.06204,43.51861,246.19821,386.15482,51.55265,222.32819,377.8011,46.465416,182.77179,393.16507,44.66449,297.15042,408.36118,43.542835,255.87611,388.81406,44.900867,169.52283,382.55325,47.231216,573604816.660634,2019-03-06 22:40:11.660634,GRB190306943
90782,218.82274,366.07712,40.58809,244.76234,349.6885,39.813107,270.78397,379.0191,37.84309,242.99318,380.27747,39.61632,212.61058,356.44116,43.50189,254.65627,390.7082,45.285294,249.3192,388.28723,49.78544,225.26076,363.4756,43.326916,181.37851,363.14877,47.20542,299.28506,394.40515,44.912373,250.74585,390.13623,36.268948,175.97977,372.73218,42.32921,573604820.7566979,2019-03-06 22:40:15.756698,GRB190306943
90783,231.5567,353.5112,34.90016,241.99808,346.7201,35.887882,255.4564,361.1287,34.50524,231.61868,391.8494,40.008644,214.18117,361.34497,41.93483,263.08093,369.3327,46.264606,244.02817,384.36887,45.08151,222.11696,367.58102,42.345333,187.4565,389.0163,44.464603,299.3322,403.29428,47.273308,263.11902,376.6406,44.50672,180.71193,372.79187,44.883984,573604824.852762,2019-03-06 22:40:19.852762,GRB190306943
90784,226.4567,351.54706,36.468353,250.63986,353.0139,40.20436,253.11082,370.54953,39.211594,240.25055,370.47617,42.950916,209.68056,362.33585,39.97648,256.98676,376.95312,46.065514,246.58003,383.3947,45.670227,223.49506,389.54797,39.20966,191.37154,377.4544,43.680504,303.04938,399.55444,44.72185,271.79276,403.57104,44.3183,169.12871,393.13113,41.35128,573604828.9488261,2019-03-06 22:40:23.948826,GRB190306943
90785,222.93127,367.8268,40.390366,239.07329,362.2382,38.047756,252.71394,384.26636,44.30826,243.00691,398.1469,47.46382,204.78754,375.86844,39.193787,264.24728,379.1204,53.711987,252.66495,383.99585,44.29967,229.5833,386.6253,44.11293,190.01097,374.73297,49.363674,293.04718,412.6983,41.191372,262.17065,408.64893,39.02166,175.02838,385.53284,42.92409,573604833.044898,2019-03-06 22:40:28.044898,GRB190306943
90786,225.89085,382.17123,37.84456,248.32538,361.30756,39.22992,257.0509,380.18436,34.900883,245.57208,380.91132,44.52465,211.25461,364.11047,42.72125,279.94037,374.62607,46.852764,261.4926,396.15936,41.164505,234.50415,393.716,41.959774,183.13858,367.84412,45.246002,310.5601,448.08542,46.10336,279.26782,433.80646,42.75308,173.66452,404.17184,46.06226,573604837.14097,2019-03-06 22:40:32.140970,GRB190306943
90787,223.70334,358.3959,33.91821,250.25954,355.97263,32.36115,273.3323,371.95935,36.862606,249.88315,387.77002,41.38567,217.32413,350.77563,41.348415,249.34937,371.6717,43.91058,246.37764,371.0365,43.120987,230.78018,381.95395,46.469753,168.05228,377.04037,43.67792,319.17834,423.74014,40.0199,259.0208,390.39398,43.13746,174.03152,380.4,42.723957,573604841.2370341,2019-03-06 22:40:36.237034,GRB190306943
90788,220.56348,374.66382,33.133533,237.46904,349.8305,30.394468,266.04822,375.05545,37.446728,237.12239,382.84772,38.83394,209.86475,352.126,43.109474,256.42432,387.77316,44.305733,260.30777,383.99313,46.651543,228.80809,386.24844,46.663517,181.98534,389.63275,47.602192,305.81064,426.0556,45.901016,263.18427,418.70224,40.987713,178.73836,390.99014,45.076557,573604845.3330979,2019-03-06 22:40:40.333098,GRB190306943
90789,228.03212,379.2039,36.46945,249.47517,367.15213,38.63727,266.07553,391.56436,37.254494,234.96521,381.8675,41.972084,218.10252,363.70016,42.91505,260.13855,386.18912,50.577053,254.42513,410.84366,46.65114,227.45445,406.47678,43.530075,175.50664,389.79712,44.66017,311.33408,440.6152,43.35528,276.14157,448.3378,45.892845,175.20337,411.15958,40.17527,573604849.429162,2019-03-06 22:40:44.429162,GRB190306943
90790,221.15776,361.7341,37.643875,244.74661,358.88327,39.026104,251.92503,372.49615,38.033817,243.57672,372.8175,41.380585,220.65993,355.09396,43.896824,261.51883,381.10388,46.069656,256.3943,392.2362,46.848804,218.81036,382.526,43.330727,183.15009,379.81607,44.857082,298.5216,420.91156,43.346436,252.33575,393.11047,39.605145,175.80417,403.15402,48.605835,573604853.5252271,2019-03-06 22:40:48.525227,GRB190306943
90791,235.67473,357.62955,35.68453,239.65846,356.5459,38.831734,250.93042,356.20358,38.031643,230.82547,381.04834,41.772156,218.71472,374.91153,39.98011,289.95685,374.84616,44.50318,245.99254,390.6479,51.354618,219.18333,384.84515,38.62175,180.39822,376.07446,44.854713,293.61185,407.17316,42.757103,250.98875,388.4443,41.766098,164.04242,393.545,46.841263,573604857.6212921,2019-03-06 22:40:52.621292,GRB190306943
90792,221.7484,363.8948,34.311203,237.89075,354.7769,35.30118,250.36208,374.07272,39.603085,235.90651,355.7227,39.023605,208.11201,366.4496,36.253033,276.43143,374.06467,46.660057,258.93842,395.56223,48.220173,212.54218,391.94815,43.528008,178.83327,375.68695,44.463474,305.59827,402.49527,45.898582,249.21013,379.2072,42.351997,165.20444,386.65286,43.701767,573604861.717356,2019-03-06 22:40:56.717356,GRB190306943
90793,225.08044,370.95142,38.42837,245.12657,339.6474,33.337215,270.74518,360.92822,34.112717,235.52475,377.50638,39.613655,210.65608,364.0921,44.09081,266.6119,375.21704,45.08878,256.97235,397.5133,45.27888,216.82425,371.30664,44.501904,188.63217,376.6767,44.268818,286.37027,410.72556,44.132404,248.61325,393.703,41.95839,176.00076,390.41595,44.098186,573604865.81342,2019-03-06 22:41:00.813420,GRB190306943
90794,215.87067,360.17657,39.6057,254.17084,353.99564,35.105385,274.50583,369.40643,40.195496,245.91035,370.23825,40.39676,204.37811,350.95032,44.873047,255.423,373.43118,39.401398,247.53854,388.84915,44.68629,219.9653,358.5709,43.13045,186.87856,387.2735,44.6628,297.5667,419.37878,45.115585,243.89287,377.40656,44.896675,170.70691,385.3155,45.27359,573604869.9094839,2019-03-06 22:41:04.909484,GRB190306943
90795,215.66237,349.76514,41.36796,247.47583,350.03516,38.043037,249.38449,367.01868,34.309975,247.90427,380.09372,43.34402,214.76299,348.20605,35.663197,266.98965,365.9836,46.066498,255.96432,373.95096,45.469925,216.64885,383.49786,42.349457,167.67963,386.68173,42.703457,285.9473,406.95517,50.79585,259.42435,399.03894,43.139343,174.63507,374.946,46.45175,573604874.005556,2019-03-06 22:41:09.005556,GRB190306943
90796,222.13644,344.08603,35.486935,242.59073,345.94183,38.830208,260.58032,372.73376,33.13625,235.75935,391.69003,45.112022,208.91164,368.04507,41.351177,264.0728,376.9948,54.50055,254.02324,390.83514,44.101257,218.7851,384.6383,39.012756,177.47165,358.27335,45.053513,281.45474,406.58932,47.07257,265.29456,385.29474,43.72556,171.29826,380.2273,46.842434,573604878.1016281,2019-03-06 22:41:13.101628,GRB190306943
90797,215.47153,356.83182,40.584717,239.8562,356.35217,36.086296,258.79797,371.728,35.486694,234.93463,379.07233,43.73157,221.44836,368.8193,39.390373,276.61508,375.6162,47.05005,246.17474,388.27402,46.84376,220.3491,377.76932,43.324867,182.95967,387.27118,49.75563,288.86652,384.95923,38.829308,269.03818,390.22302,45.689426,171.4947,369.8406,42.138702,573604882.197692,2019-03-06 22:41:17.197692,GRB190306943
90798,211.73355,346.8117,36.269173,246.50394,345.92917,37.84826,258.0355,364.50455,41.56803,233.98616,373.24026,39.226513,213.60378,360.97076,43.70059,257.2022,376.3935,43.12842,243.4381,396.90994,43.513092,206.64012,386.02884,45.092247,186.49443,400.41452,42.31386,278.08273,393.7871,44.32066,255.47656,390.76346,46.860245,161.28929,387.44705,39.39143,573604886.293757,2019-03-06 22:41:21.293757,GRB190306943
90799,215.49098,354.31503,38.627594,243.37157,341.42618,35.691883,262.73123,369.00012,36.272594,238.91377,394.85504,44.722775,198.70654,367.03882,39.388577,244.042,374.00174,46.456192,243.03416,374.15503,45.666904,222.90613,392.0952,44.8949,176.49005,389.02246,41.722954,291.24353,409.30994,38.832474,240.57501,391.74316,44.115223,164.80916,374.29904,41.7412,573604890.389822,2019-03-06 22:41:25.389822,GRB190306943
90800,216.44089,352.89276,38.033997,239.44489,342.98862,44.908173,253.8859,374.0651,37.837822,238.47401,384.57855,38.634357,207.50699,352.50714,45.263565,247.36423,366.53812,44.29819,242.04099,372.17474,48.016228,219.37527,380.3289,39.405212,173.37256,393.5655,48.583496,293.6006,416.7677,44.716724,240.57663,371.35464,43.331245,166.3807,379.4029,41.93813,573604894.4858861,2019-03-06 22:41:29.485886,GRB190306943
90801,221.15718,357.61588,40.388634,244.35664,345.74698,40.595364,256.84293,368.79504,37.44809,252.19615,388.29578,43.143974,220.64966,356.6451,42.131153,250.91168,380.28802,43.321472,247.52855,362.96347,48.60418,219.19916,383.69653,42.349747,179.23589,378.64807,43.094967,294.00876,405.6105,43.738464,239.0116,379.79117,37.449722,168.93767,381.38364,42.724373,573604898.58195,2019-03-06 22:41:33.581950,GRB190306943
90802,219.01727,368.42746,39.60742,245.14384,342.4169,35.300713,271.7332,370.15314,38.0348,255.38373,378.36807,45.506165,216.16588,361.97495,41.35177,254.24567,375.1937,43.517765,244.40439,384.73602,46.450554,226.04866,376.8131,45.680256,181.57263,369.41315,45.637997,299.70465,402.6791,49.42773,259.8066,378.2392,42.157295,165.59766,395.86658,37.234974,573604902.678014,2019-03-06 22:41:37.678014,GRB190306943
90803,217.43301,347.61835,35.683327,238.07274,348.48044,39.025105,254.85585,352.48526,37.444206,227.5171,375.4032,46.87637,216.95164,362.37,43.89988,257.98752,376.78726,46.26524,247.15385,387.09665,48.21558,215.24327,375.20547,43.323097,172.1809,388.23953,46.620083,278.88892,404.2124,39.22488,266.89203,376.1197,42.94589,154.8199,369.0201,40.370758,573604906.7740779,2019-03-06 22:41:41.774078,GRB190306943
90804,206.03171,343.4515,35.874218,247.30173,331.04306,37.26196,261.14658,382.70126,38.819084,236.92674,378.72977,44.71796,213.0126,349.79532,37.821007,262.8832,367.566,44.49999,254.80798,379.27188,43.905376,218.77367,373.4443,42.73536,182.34822,372.53094,46.22361,299.69983,393.84634,42.954357,245.50966,391.99188,45.29771,175.60309,362.76932,42.1369,573604910.870142,2019-03-06 22:41:45.870142,GRB190306943
90805,226.83961,346.63132,36.662926,237.88368,350.84412,35.88847,242.8927,363.6529,35.87519,238.66757,377.12222,40.98728,212.42209,355.66983,40.564,260.91098,364.60892,42.145653,238.34598,394.36853,43.70983,218.96747,374.8127,45.087303,184.7114,387.4434,48.18558,298.71436,402.66614,33.53917,255.10942,393.54697,42.55092,169.91461,375.4976,43.89951,573604914.966215,2019-03-06 22:41:49.966215,GRB190306943
90806,219.58208,346.03784,33.52548,230.2386,354.96753,40.399616,251.14809,373.8793,35.29013,235.34137,389.8822,40.596386,223.81676,367.67096,42.72509,268.97052,377.18607,41.95313,235.79294,398.47635,41.944878,207.02281,373.46445,44.30602,182.76314,383.93973,44.2706,287.32162,403.42703,40.401543,251.95003,380.572,46.664673,162.2834,381.4052,41.942814,573604919.062288,2019-03-06 22:41:54.062288,GRB190306943
90807,224.30243,358.60938,39.017643,242.9955,349.4899,43.735268,258.81122,372.33524,38.429543,245.55779,377.75104,44.52206,227.13078,364.70267,42.329807,256.7905,365.77945,40.96887,238.34915,402.01816,44.690464,214.4747,374.64456,39.405315,172.37778,389.2212,46.81624,298.3268,403.26096,40.79683,234.89957,393.91757,43.725044,167.178,377.66937,42.137478,573604923.1583521,2019-03-06 22:41:58.158352,GRB190306943
90808,219.0002,358.00748,42.54525,251.23497,352.63113,38.636448,259.57526,355.44556,39.01471,252.6097,378.7184,47.65851,216.94737,379.02097,40.76337,271.10684,362.25992,43.12618,245.7864,384.1638,51.744507,216.4461,396.42575,41.563927,173.15265,386.65533,41.91704,278.32324,410.1296,50.60423,258.4541,392.38748,40.787903,166.60133,391.41516,48.60839,573604927.254416,2019-03-06 22:42:02.254416,GRB190306943
90809,208.21506,365.06256,43.13306,236.71948,347.3324,32.556282,260.97504,374.5021,39.21488,233.38664,385.77438,39.813015,208.3282,364.32938,42.527958,248.94681,355.77832,45.86894,237.34236,384.92188,49.977127,211.5094,377.73737,44.693367,171.19951,385.2968,44.26898,284.21027,406.6031,47.07416,260.8132,402.39752,40.592735,167.57732,385.72183,48.607224,573604931.350481,2019-03-06 22:42:06.350481,GRB190306943
90810,221.35507,362.71646,37.44802,236.32085,341.24338,38.635025,256.4454,373.68878,38.427597,247.71687,384.81433,43.34555,200.874,360.2014,39.978825,245.42299,372.83908,43.71352,241.06268,378.05682,43.31289,214.28682,389.36288,45.092377,176.89407,388.85355,51.912437,291.06955,405.81058,43.54275,260.1802,371.93808,40.193626,156.19675,386.0823,47.81933,573604935.4465461,2019-03-06 22:42:10.446546,GRB190306943
90811,229.98322,360.36584,37.056118,251.21312,367.70068,35.299267,256.64682,377.22574,39.800846,236.15413,387.5752,39.4244,219.49059,363.72726,39.97864,256.80933,369.72702,49.793564,237.14743,393.15518,45.46959,210.34976,379.13925,41.75629,181.98665,376.3147,50.73686,298.11636,400.10355,41.775517,253.3424,401.19086,39.21709,161.4964,393.3535,46.05783,573604939.54261,2019-03-06 22:42:14.542610,GRB190306943
90812,214.87796,365.44937,39.60342,247.32164,365.00046,36.480434,262.15625,389.41086,39.019516,243.59111,378.91953,40.40239,220.47517,371.77014,38.01972,265.6325,372.2776,50.381958,254.79857,378.86588,50.56772,217.22563,395.63297,43.7196,181.97884,378.8451,48.188156,299.8924,400.9026,47.072712,245.707,397.4845,44.317463,161.87383,379.0121,45.857716,573604943.638674,2019-03-06 22:42:18.638674,GRB190306943
90813,223.09604,347.19077,38.228233,232.9664,339.84073,36.866737,259.19235,373.69186,39.80034,233.55281,377.2927,41.572792,204.97232,365.07022,37.03611,260.50458,365.17685,45.08356,239.68161,385.88153,45.66297,209.54625,363.42258,37.439976,166.67003,371.1395,47.200325,290.27094,402.45673,47.07096,253.93689,389.82742,42.159405,166.18068,371.163,43.30888,573604947.7347381,2019-03-06 22:42:22.734738,GRB190306943
90814,216.41788,352.6592,38.029953,238.45354,346.3067,38.827137,274.51187,376.86557,37.45126,238.28447,374.97934,42.5578,220.09505,366.69443,39.981647,247.57288,381.65036,47.632786,243.99936,394.12268,44.68422,220.93848,363.85254,44.50136,181.37402,374.89188,48.183594,292.8315,421.69305,45.503624,249.0147,384.6983,34.90127,164.62488,367.07428,44.683895,573604951.830803,2019-03-06 22:42:26.830803,GRB190306943
90815,212.50641,363.8486,34.502884,244.54128,348.6723,35.69087,253.70782,383.69876,33.72314,221.02429,399.68723,46.47982,221.63838,353.524,44.876385,253.8641,380.5021,46.656105,237.56956,412.4145,49.19964,210.54247,368.35132,42.1477,187.64742,379.2123,48.185036,293.62997,417.9863,42.36745,251.78079,401.98645,38.629917,153.85275,379.04614,48.40972,573604955.926868,2019-03-06 22:42:30.926868,GRB190306943
90816,217.04597,357.6259,38.036964,240.23874,358.1028,43.34103,269.7948,368.81107,31.175417,231.42784,399.70334,44.52044,221.65178,366.87192,43.311268,256.4038,381.0772,46.850544,246.17119,403.7521,46.843086,221.12839,371.68387,44.8922,180.19029,383.10025,48.768894,279.67767,394.21606,45.305428,249.81157,391.7767,41.962067,164.6192,386.07123,43.702477,573604960.02294,2019-03-06 22:42:35.022940,GRB190306943
90817,235.88489,352.35675,39.60827,246.12123,344.17752,39.41862,265.05798,359.74954,36.269028,234.17398,379.30695,44.32439,214.972,359.0052,38.604816,264.45737,372.08307,46.853455,244.81161,402.0085,42.925335,210.73872,372.2724,42.539818,177.86467,387.85468,50.14687,282.58893,378.877,40.790073,243.90308,384.67673,42.545795,162.86284,389.22455,43.3125,573604964.1190121,2019-03-06 22:42:39.119012,GRB190306943
90818,223.70456,347.2224,39.015957,242.95622,333.35397,36.080666,257.0242,370.1462,39.01435,232.7845,373.98486,42.948444,214.77495,356.06396,43.69965,260.51364,363.42535,43.124905,237.5362,399.02945,45.664963,209.96167,385.61588,41.75708,172.76028,389.98383,47.0096,274.73135,398.4683,43.141254,244.29335,366.83215,40.780914,164.02286,370.17822,38.21321,573604968.215077,2019-03-06 22:42:43.215077,GRB190306943
90819,210.75531,359.55835,39.40634,232.57124,344.34665,39.02334,268.41733,382.529,39.60577,238.26183,381.41504,47.064064,228.52402,362.77698,39.981903,248.34718,365.56235,46.650852,251.2551,389.0338,46.840847,214.47325,384.64032,41.757587,171.97469,370.58783,42.11225,289.6855,414.62094,37.853283,255.515,391.01834,42.945347,167.00296,383.59717,42.730804,573604972.311142,2019-03-06 22:42:47.311142,GRB190306943
90820,227.42256,358.19052,37.83841,237.47108,346.696,37.258057,262.34192,377.04297,38.429756,239.24966,371.2292,41.378426,218.3131,361.37283,37.23473,256.60562,367.16754,43.715088,247.93016,387.2806,44.294243,214.86052,395.02185,44.30518,172.95625,381.5615,41.525173,285.5791,429.93774,45.30822,259.65475,391.63937,38.63443,164.42241,376.07462,40.566673,573604976.407206,2019-03-06 22:42:51.407206,GRB190306943
90821,222.7249,367.22162,32.74213,239.24828,343.57623,36.47556,267.01355,368.17285,39.012993,236.89693,355.1493,43.14348,214.78688,354.90787,39.194687,257.19278,369.32257,42.146687,241.26001,376.68704,46.05695,213.6796,370.31262,45.676464,188.45212,387.28674,45.64381,279.86185,406.55472,37.85097,242.33133,377.41733,39.996433,167.73746,379.17285,47.81301,573604980.5032701,2019-03-06 22:42:55.503270,GRB190306943
90822,214.27005,358.55438,37.24731,241.60368,344.95203,37.26031,267.816,366.82562,39.407776,229.053,376.32938,42.16301,228.12273,373.93314,40.96018,268.96396,374.43234,50.381733,245.36877,366.68127,48.015453,215.45473,363.27353,43.718292,178.06676,384.73392,50.148617,286.14172,396.95056,38.83212,234.47874,388.96808,40.386806,159.31987,377.8213,46.83573,573604984.599335,2019-03-06 22:42:59.599335,GRB190306943
90823,211.13707,341.11282,39.40441,241.39891,343.17474,34.513573,271.53793,364.86072,42.348156,234.92418,377.68277,40.78817,208.53094,359.04953,40.373474,262.47357,367.14938,50.181656,248.54321,385.16357,41.750557,223.28285,359.91864,43.32354,175.90285,383.34286,47.011898,285.75095,406.5626,44.323753,258.0212,375.07184,42.742115,148.33882,380.9388,47.029484,573604988.6954,2019-03-06 22:43:03.695400,GRB190306943
90824,210.74054,361.68958,38.031315,244.5289,342.57578,40.7875,261.15616,367.22635,40.19295,238.49678,371.08215,40.59937,212.42934,363.12875,38.997635,254.2322,379.87817,42.14335,232.23964,375.69907,42.52827,201.15114,380.14822,48.22922,174.93156,389.0415,41.724995,291.0541,417.36063,39.814007,252.75595,404.135,38.825195,155.62143,398.6574,47.823208,573604992.7914641,2019-03-06 22:43:07.791464,GRB190306943
90825,211.90965,354.22824,39.402256,255.1389,341.03503,34.12311,266.85846,363.52356,40.783657,249.0693,381.8409,44.126453,228.9183,376.69604,45.86206,264.24664,371.67038,40.773964,225.17934,371.18335,51.1504,211.33365,371.10815,50.97101,185.30635,388.82993,46.42453,284.36197,401.24454,38.24178,253.36246,389.65262,46.86813,155.60516,382.93765,41.742947,573604996.887528,2019-03-06 22:43:11.887528,GRB190306943
90826,209.97087,358.96982,37.641838,245.51129,335.91122,32.35572,270.553,344.661,35.28952,236.91478,369.88516,44.51958,203.0146,354.4917,39.19201,267.78595,367.1765,39.207314,235.95732,368.6343,50.75826,222.30429,375.60406,48.61681,177.07167,372.75153,51.711193,267.68292,406.91727,41.378094,248.79387,386.2285,40.779453,158.73845,377.44473,44.877907,573605000.9836011,2019-03-06 22:43:15.983601,GRB190306943
90827,225.25887,351.12152,38.033264,242.96738,351.01825,35.690125,254.25763,358.3523,36.658577,235.34784,379.10614,44.912212,214.97716,366.4606,43.308983,259.53162,371.65558,41.360405,241.63496,379.79608,47.22954,216.61728,377.95303,40.38295,171.58722,392.53516,48.968956,281.6431,419.71884,39.02993,246.44638,374.27695,41.760605,167.1536,379.37793,46.6384,573605005.079674,2019-03-06 22:43:20.079674,GRB190306943
90828,225.25139,347.58112,36.659714,246.87311,331.97473,34.511253,258.61185,376.64392,38.42905,229.83704,373.19104,45.104538,213.61398,361.18402,40.763035,255.60887,362.43927,39.79187,248.91289,378.07318,50.37056,225.25104,368.1649,40.972553,176.49228,389.22327,40.548172,278.69916,413.63586,40.99094,245.86734,376.05548,43.918888,156.3735,375.4532,45.07006,573605009.1757381,2019-03-06 22:43:24.175738,GRB190306943
90829,222.32146,346.42154,39.602234,254.32596,346.09506,39.21757,253.90196,369.1872,39.408722,231.99968,372.61148,44.71338,216.54967,358.62976,38.998535,283.48697,369.7486,44.111046,240.05414,367.4298,47.618904,209.57043,386.7937,38.424515,177.67206,390.4084,47.013554,278.87424,390.65927,43.929558,258.0227,374.68192,38.62498,166.19043,384.90332,42.527504,573605013.271803,2019-03-06 22:43:28.271803,GRB190306943
90830,225.07143,353.0955,36.27022,246.48177,352.565,39.021378,268.99704,365.06744,38.42815,249.26839,371.6472,40.98906,212.82378,348.0433,39.977947,255.61357,381.65616,42.14488,225.57051,361.77512,50.562286,217.61319,376.60803,40.189823,173.36134,378.26074,47.209133,272.19873,396.33548,42.16335,249.17888,363.27966,40.190144,163.03047,378.7715,41.933315,573605017.367868,2019-03-06 22:43:32.367868,GRB190306943
90831,219.76335,343.0739,35.679688,230.56459,338.39667,33.91809,271.94058,366.44336,41.957664,241.98366,381.21252,41.768654,217.13292,353.5269,43.309002,264.63232,376.95404,46.653698,243.83868,390.06348,46.454796,218.79607,383.87338,41.563408,183.53966,368.2546,47.207108,272.59805,400.4642,43.145016,236.26672,372.1446,47.25334,163.24747,379.60425,45.66226,573605021.463932,2019-03-06 22:43:36.463932,GRB190306943
90832,212.50696,346.99014,36.659412,234.12129,344.71124,36.667236,268.20462,367.99713,35.486137,235.90553,374.35052,36.866367,226.33907,332.3559,39.388878,260.7148,378.52655,44.301918,238.12155,384.32623,43.50863,229.9641,376.0197,44.698902,179.42082,384.8929,47.597443,283.76627,396.9198,39.025215,239.80473,388.62875,46.666824,165.58688,363.5073,41.93561,573605025.5599971,2019-03-06 22:43:40.559997,GRB190306943
90833,221.91844,350.32532,39.79633,238.84122,336.69162,37.25766,264.49368,378.60437,37.252632,234.13501,367.47824,45.689663,222.23273,366.6644,42.72199,265.40912,363.4184,47.044453,237.92303,385.88998,46.251923,233.10172,374.25665,45.091164,176.07944,380.36295,43.677105,278.8755,400.859,43.34141,242.54399,391.36444,41.175617,167.57126,382.18008,43.117752,573605029.6560621,2019-03-06 22:43:44.656062,GRB190306943
90834,212.50545,346.98767,39.20765,240.20752,342.7614,31.962305,272.95612,394.72748,38.433475,251.4158,373.39758,41.771893,220.4692,357.2581,40.17439,260.11594,367.53384,41.359806,242.03621,379.4187,43.31174,211.9104,378.34143,39.402397,175.30612,380.77664,45.834225,272.96756,397.09723,40.984356,253.14389,382.16687,44.707054,169.509,379.97452,45.07176,573605033.752126,2019-03-06 22:43:48.752126,GRB190306943
90835,225.05122,338.9491,35.678852,250.2204,338.46426,31.767792,269.00888,368.02454,39.998405,228.25749,384.9394,37.454624,225.77303,361.58963,40.568592,260.69913,357.1382,39.594906,238.31148,385.10037,39.979885,207.40625,378.74185,48.813,178.45992,368.08582,49.953106,282.0206,395.37796,41.185204,238.44067,382.56393,42.942852,159.90932,373.5137,43.308777,573605037.848191,2019-03-06 22:43:52.848191,GRB190306943
90836,214.46997,356.0123,36.659855,242.56905,336.89056,37.454075,260.13812,355.9991,37.83471,233.16321,380.2384,40.00445,218.51807,352.5686,38.804104,259.14194,364.21008,45.477253,230.2702,378.42703,44.878193,204.86862,373.86072,47.44326,167.47356,382.9366,48.38125,288.29727,400.47824,37.655155,242.94441,381.96585,46.667286,165.7806,371.53665,45.070374,573605041.9442561,2019-03-06 22:43:56.944256,GRB190306943
90837,215.65462,359.94717,36.465237,245.8864,357.45688,39.21633,268.98184,352.6956,37.249672,239.03465,374.1412,37.061157,221.83128,361.94556,36.05738,257.7534,374.37946,44.2983,248.49698,388.61948,41.546814,216.4693,375.29187,44.90169,169.23509,384.6964,43.67989,279.6687,399.69482,39.812584,224.67339,376.80826,47.052017,162.07057,376.27023,44.878067,573605046.040328,2019-03-06 22:44:01.040328,GRB190306943
90838,225.07832,368.007,37.64376,243.15651,350.22382,34.708633,261.54514,350.1646,38.82004,232.00215,381.8328,43.9294,217.1252,344.1082,38.016506,247.56366,364.77908,40.77058,247.13474,361.58887,43.116287,215.45195,376.59982,43.32564,184.13184,392.35754,48.579464,282.80548,376.15875,41.96975,250.39453,383.72913,44.314144,172.05049,364.87244,44.874214,573605050.1364009,2019-03-06 22:44:05.136401,GRB190306943
90839,226.62344,350.5214,35.091347,242.54916,342.7453,39.21571,265.87576,375.08875,34.901096,239.85658,388.9089,39.616543,212.41447,355.26517,37.23132,259.32687,368.70285,45.671326,247.53954,381.79495,44.68647,199.15237,375.37088,45.86777,173.55138,377.66034,47.99107,281.8049,378.28925,37.45632,244.69781,371.55637,39.606537,172.84163,368.8072,51.930878,573605054.232466,2019-03-06 22:44:09.232466,GRB190306943
90840,214.85234,340.31357,35.678036,241.5859,353.7508,36.277103,257.24857,372.53983,32.940365,242.79309,383.01688,42.361317,207.90166,348.00504,39.973553,260.31268,357.73395,48.024555,239.30052,384.7231,45.27307,208.16542,356.15497,46.454998,177.27397,380.79623,50.92954,283.17783,387.1143,41.378475,251.94518,382.72137,40.389652,170.70084,379.2263,42.920185,573605058.328531,2019-03-06 22:44:13.328531,GRB190306943
